session_swing,range_lead_hip_x,range_lead_hip_y,range_lead_hip_z,range_lead_shoulder_x,range_lead_shoulder_y,range_lead_shoulder_z,range_pelvis_x,range_pelvis_y,range_pelvis_z,range_rear_hip_x,range_rear_hip_y,range_rear_hip_z,range_rear_shoulder_x,range_rear_shoulder_y,range_rear_shoulder_z,range_torso_x,range_torso_y,range_torso_z,range_torso_pelvis_x,range_torso_pelvis_y,range_torso_pelvis_z,max_lead_hip_y,max_lead_hip_z,max_lead_shoulder_x,max_lead_shoulder_y,max_lead_shoulder_z,max_pelvis_x,max_pelvis_y,max_pelvis_z,max_rear_hip_x,max_rear_hip_y,max_rear_hip_z,max_rear_shoulder_x,max_rear_shoulder_y,max_rear_shoulder_z,max_torso_x,max_torso_y,max_torso_z,max_torso_pelvis_x,max_torso_pelvis_y,max_torso_pelvis_z,max_rfx,min_rfx,max_rfy,min_rfy,max_rfz,min_rfz,max_lfx,min_lfx,max_lfy,min_lfy,max_lfz,min_lfz,range_rfx,range_rfy,range_rfz,range_lfx,range_lfy,range_lfz,bat_speed_mph_max_x
383_1,705.7806,523.8154,640.2793,641.0463,690.3929,1116.5824,355.3428,349.5598,770.1099,750.7966,540.9087,576.8691,784.0199,691.0787,1371.7089,259.614,242.95119999999997,996.541,422.0202,631.1792,478.4788,160.6206,294.9775,92.5114,493.7829,227.22,240.0307,109.9689,694.2643,164.754,159.6779,214.9241,470.2759,193.1272,540.5577,88.2119,146.3345,944.8478,209.373,444.3268,302.9285,295.992,-264.3759,241.6707,-139.7592,1013.0868,-3.4015,35.3591,-790.4085,177.0273,-353.3571,1757.6535,-4.3817,560.3679,381.4299,1016.4883000000001,825.7676,530.3844,1762.0351999999998,70.5587
383_2,742.0237,524.5871999999999,607.0711,883.1903,418.1458,1042.6158,406.17949999999996,417.4116,800.7326999999999,593.1025999999999,515.2720999999999,561.2121,671.8616999999999,548.4666,1717.3838,240.10430000000002,230.33749999999998,978.4507,368.33579999999995,681.9453,581.3606,115.4837,295.6984,169.6069,310.338,201.294,257.1287,174.8478,708.8879,51.0591,158.6205,183.892,430.3538,140.3421,582.5951,78.5758,123.3637,911.899,192.1144,463.1655,397.8056,281.6296,-245.486,250.422,-115.2257,1225.9391,-1.7427,123.523,-823.0561,193.5092,-366.9474,1592.0788,-3.9121,527.1156,365.6477,1227.6818,946.5791,560.4566,1595.9909,70.7986
383_3,782.7332,492.1753,586.9527,760.4536,509.22580000000005,1111.2527,380.8418,379.0715,786.2595,650.3597,486.7975,691.4336000000001,864.953,652.0924,1466.7154,223.78859999999997,218.96550000000002,1087.6243,359.38480000000004,650.876,525.8079,99.023,252.0232,192.4839,312.9386,249.5914,264.203,131.9268,707.2068,52.9951,162.4261,229.0462,463.9975,124.4789,491.0673,73.9739,119.6426,960.9555,230.2287,447.3614,319.8549,279.6888,-237.1087,206.5278,-104.8308,1076.0344,-2.8991,77.458,-857.2943,199.6656,-389.6024,1768.0859,-2.493,516.7975,311.3586,1078.9335,934.7523,589.268,1770.5789,73.3285
383_4,758.7665999999999,562.1355,581.0083,697.5530000000001,643.8056,1126.7511,381.5989,372.21439999999996,795.1274999999999,711.1812,526.1845000000001,619.8866,1035.8928999999998,905.2193,1599.6183,219.9995,202.5668,1077.985,401.9826,658.1309,562.0619,167.4003,266.1071,131.651,471.842,238.2983,256.9409,112.7723,724.7764,86.5041,157.0623,229.9655,584.8788,263.9174,536.8325,41.3101,111.5574,984.8548,249.8535,473.9248,402.8181,267.6725,-241.7866,200.5183,-111.252,1034.35,-0.6432,76.2142,-800.4818,149.6295,-424.965,1614.5187,-2.6708,509.45910000000003,311.7703,1034.9932,876.696,574.5944999999999,1617.1895000000002,76.1298
383_5,721.6209,555.3801,515.3419,816.8186,485.49109999999996,1163.3449,379.8358,431.9687,820.5219000000001,622.7642000000001,497.9577,646.8348000000001,829.2934,627.7674999999999,1896.2768999999998,246.0157,225.589,1104.347,326.8549,670.9334,564.5305,112.6127,241.1327,132.7754,324.2274,215.6821,247.6796,172.014,703.3441,53.5529,167.7695,254.9533,433.7791,139.4792,502.8891,61.7177,115.885,922.2931,185.7371,476.8118,385.8535,293.7739,-235.6838,175.7235,-127.7586,1023.6958,-1.7914,64.6474,-766.5013,217.5597,-396.9853,1519.7539,-3.6679,529.4577,303.4821,1025.4872,831.1487,614.545,1523.4217999999998,76.1241
383_6,782.5503,522.8625,540.7455,932.3923,590.8129,1153.8890999999999,373.628,412.4076,773.3246999999999,662.7859,551.1868,884.1917000000001,668.7035000000001,627.7449,1726.0309,259.8278,201.1731,1057.9229,354.32629999999995,636.953,519.3993,92.0337,238.1047,230.7061,404.2769,209.9171,248.017,157.8466,700.8249,62.3242,203.4103,420.1431,307.0829,130.728,513.788,89.074700000000007,115.2352,949.5521,202.3421,466.117,334.7389,298.1805,-232.2568,197.9928,-119.1588,1033.2577000000001,-1.0235,108.0346,-875.8389,201.7219,-340.4302,1719.3257,-3.7618,530.4373,317.1516,1034.2812000000001,983.8734999999999,542.1521,1723.0875,73.4352
383_7,755.5521,495.6857,578.4018,718.8959,478.42909999999995,1079.3827999999999,406.481,404.9435,806.4995,661.284,486.5434,576.6723999999999,945.9987000000001,671.2486,1537.2227,273.325,238.425,1083.534,397.0559,689.9059,550.7631,96.95,246.2951,230.9876,309.3232,249.6467,271.0885,154.8188,716.0431,54.0017,156.2095,176.2335,530.541,126.9456,547.9382,95.1261,120.3361,971.0646,237.9943,454.8357,352.5284,287.5844,-247.1561,203.5206,-104.1367,1004.7512,-7.565,95.261,-831.8752,198.2105,-406.8802,1673.4607,-3.3353,534.7405,307.6573,1012.3162000000001,927.1361999999999,605.0907,1676.796,76.5329
383_8,694.1947,478.9672,491.7929,648.3673,526.7288,1149.1670000000001,374.34389999999996,344.7046,820.0257,649.704,485.4392,580.5369,1014.6958999999999,777.2153,1663.6131,209.2347,224.96840000000003,1055.629,322.96090000000004,563.6297,465.19599999999997,85.8447,155.5727,266.5899,364.8399,214.3991,260.3336,99.1269,744.0809,58.6527,126.5672,128.9494,579.7991,189.101,483.6816,55.9424,143.1613,969.0906,181.4822,448.3147,308.7612,263.1293,-230.2804,206.2524,-111.5804,1059.6533,-3.7401,68.2784,-708.5371,161.5033,-454.1615,1453.6156,-4.0495,493.4097,317.8328,1063.3934,776.8155,615.6648,1457.6651000000002,75.4439
391_1,908.4348,563.9177,772.6182,939.7339999999999,767.9551,1131.5462,282.2213,367.5461,1059.6452,568.6029,416.32460000000003,440.9456,859.8542,870.4146000000001,2026.0568,388.0535,247.6137,1073.689,513.0972,350.19329999999997,602.0439,85.5196,183.062,310.7836,464.4272,871.9229,189.6858,153.2085,796.8853,51.6839,212.376,222.6391,521.1273,557.2808,1614.6373,258.5357,223.7883,1012.7174,334.588,307.5569,353.3754,298.091,-319.0492,193.9123,-93.8364,832.7159,-6.1914,215.6186,-1028.2298,152.9625,-539.9422,2051.5718,-12.3959,617.1402,287.7487,838.9073000000001,1243.8484,692.9046999999999,2063.9677,69.9597
391_2,901.2803,521.8033,872.829,937.6693,740.1578999999999,1005.5437999999999,363.2016,343.5822,889.3294,629.8292,353.9131,427.5914,934.3494000000001,662.8651,2043.1359,333.5054,301.6547,1049.7238,453.00789999999995,339.2219,520.918,78.203,279.7946,345.4282,471.8094,825.1396,231.3929,138.9748,779.1474,52.1527,210.6871,148.8948,581.3387,543.1157,1557.2502,211.4097,278.3573,984.4808,265.0791,265.1718,259.9969,289.6133,-392.9429,195.3229,-128.3467,839.0913,-7.2917,179.5756,-998.9713,151.5702,-557.6872,2164.4607,-12.0182,682.5562,323.6696,846.383,1178.5469,709.2574,2176.4789,70.4064
391_3,894.7403,555.5862999999999,749.9913,984.0763999999999,903.1125,1214.6836,331.4304,385.2001,1030.7555,639.178,405.0435,506.51340000000005,917.0227,769.3648000000001,1996.79,356.6311,276.83729999999997,1003.0715,515.0613000000001,379.5706,603.0659,90.9936,193.058,306.0513,597.055,920.1812,223.2175,186.3921,787.2518,114.2581,204.0196,284.0273,515.8378,591.3492,1589.8965,225.3701,255.8595,949.9955,309.3328,306.1105,345.132,274.8715,-425.8115,201.5684,-98.2569,859.7115,-6.7252,188.7431,-1145.3623,150.2878,-562.7901,2251.332,-19.1919,700.683,299.82529999999997,866.4367,1334.1054,713.0779,2270.5238999999997,71.5565
391_4,926.7213,547.5802,977.472,1022.9660999999999,677.6589,994.9167,316.9346,377.6707,963.3586,558.1044,374.8338,444.7414,817.9666,657.5799,1896.5104000000001,327.3348,285.4411,1050.5975,412.1904,349.0565,602.6553,86.6796,359.6503,335.4455,395.6306,778.9258,207.8897,152.7603,790.1237,35.2015,211.8865,211.0329,464.2095,495.6169,1463.3986,208.8721,265.0635,996.7505,256.5174,270.7828,346.4748,251.0699,-499.8624,186.1623,-122.3933,884.9406,-43.3411,197.4964,-1100.5422,156.0179,-540.679,2346.0441,-17.3219,750.9322999999999,308.55559999999997,928.2817,1298.0386,696.6968999999999,2363.366,72.4412
391_5,897.3878,542.3957,840.4657,936.3844,439.2087,1232.5484000000001,336.49330000000003,382.5318,985.5096,609.9498,361.1103,547.0781,1002.7693999999999,936.9768999999999,2486.266,393.9205,282.5681,1103.1033,556.881,414.4819,580.0841,87.7565,282.0411,312.9788,133.3357,969.9482,236.7187,162.0678,819.4572,45.9656,187.4265,268.6459,604.1134,577.8235,1903.1826,250.4935,252.3314,973.6906,347.2181,315.4963,312.2562,247.8792,-412.1018,217.9655,-87.31,858.5062,-1.8949,200.7828,-1131.4054,215.8778,-467.3759,2230.0569,-18.9467,659.981,305.27549999999997,860.4011,1332.1882,683.2537,2249.0036,71.8184
391_6,986.2759000000001,634.0409999999999,885.9636,892.9442999999999,854.3616999999999,1073.6557,321.6184,349.4915,933.3321000000001,604.3655,473.9697,352.4341,1000.4587,1074.2709,2083.0684,263.1829,223.3316,1009.9254000000001,359.8713,423.64830000000006,611.8783,126.5199,277.9114,308.4681,457.3979,748.7861,225.4153,152.6221,808.0791,41.3048,207.4,115.9163,633.1095,594.7136,1581.1006,149.679,201.0414,955.6198,242.1742,286.47,376.3624,267.945,-524.5092,176.0467,-124.9789,838.8548,-8.5902,197.4909,-1060.7526,175.108,-525.8978,2142.154,-17.851,792.4541999999999,301.0256,847.4449999999999,1258.2435,701.0057999999999,2160.005,71.1969
391_7,918.0645999999999,494.08029999999997,987.6704,819.1927,507.3586,1121.4714000000001,337.1221,365.1927,866.7695,633.8841,301.07370000000003,356.25969999999995,977.2228,851.9838,2311.3617,337.6254,275.1979,1205.0219000000002,418.6803,386.7066,565.3845,94.3778,357.2894,288.102,174.8557,813.522,240.3638,159.9663,762.5697,62.0866,158.8368,148.0888,543.1578,634.9769,1866.032,219.6099,220.4541,1049.9163,307.1855,279.3116,278.9874,278.6965,-460.2598,198.13,-120.5518,838.6953,-19.563,185.2755,-1080.2155,208.4032,-555.4012,1988.1123,-17.3612,738.9563,318.6818,858.2583,1265.491,763.8044,2005.4735,73.6326
391_8,970.9696,585.3745,780.0571,991.3347000000001,737.8373,1089.1684,341.3413,349.92769999999996,1008.3692000000001,642.5783,451.3828,401.1866,929.3722,884.6613,2126.0291,311.1508,223.6092,1150.1754,498.12309999999997,348.0095,600.9204,81.2475,286.6302,340.6677,409.2853,792.2296,233.9108,149.9639,811.7381,58.1643,186.2623,180.0802,543.3257,581.9648,1700.7742,209.17,199.6745,1071.6703,301.585,289.1304,342.1472,263.4655,-436.1864,203.5689,-99.9208,830.5435,-10.767,218.3806,-1117.5336,160.3591,-519.1307,2142.4027,-18.2759,699.6519000000001,303.4897,841.3105,1335.9142,679.4898000000001,2160.6786,73.7789
396_1,897.2257,480.3997,747.5112,857.2645,534.5293,1308.7878,452.0955,338.6539,896.0467,803.1058,548.7518,533.9389,972.0463,871.4358,2481.9462,349.68489999999997,322.0148,969.1093000000001,395.1214,403.0926,516.039,78.5084,261.3564,210.2815,227.3566,1053.693,364.2108,164.5907,661.3452,77.8025,357.7361,250.0187,615.2275,647.2694,1554.8545,230.2261,167.4791,906.7421,255.2641,246.0439,306.3409,246.2532,-147.8026,224.5446,-95.9988,819.4843,144.2391,186.1852,-957.8253,114.6786,-337.5108,1833.4899,-3.98,394.0558,320.5434,675.2452,1144.0104999999999,452.18940000000003,1837.4699,68.2315
396_2,943.3146,485.1003,791.2618,785.7113,574.6614,1646.5444,447.8724,316.7462,1050.803,806.3608,607.9279,387.71680000000003,1096.9563,909.4085,2276.8197,327.2,279.58410000000003,962.7820999999999,441.8826,436.41610000000003,524.3918,72.9939,318.0417,129.2581,299.9098,1248.4178,343.3627,126.7837,696.91010000000006,84.4226,394.3919,134.2364,698.1185,657.3245,1376.6655,229.7088,177.1639,902.459,209.746,273.2649,311.6667,241.4521,-103.5451,263.2666,-132.3452,838.4616,92.9203,169.2939,-949.919,96.6243,-355.6979,1855.728,-1.7982,344.9972,395.6118,745.5413,1119.2129,452.3222,1857.5262,64.7284
396_3,790.8883999999999,500.28049999999996,1186.4198000000001,819.8525000000001,610.9238,1380.6192,432.3118,343.1307,745.1510000000001,771.1931,349.82669999999996,459.7084,998.6945,849.676,2299.2960000000003,319.6574,239.57,1013.2362999999999,281.0997,367.562,472.35420000000005,74.2096,507.0798,193.5379,260.4235,1126.1985,359.2767,173.6049,651.35,84.6109,177.2749,105.1972,606.6057,702.4791,1471.2615,198.6407,179.3767,904.1764,159.5804,256.0629,345.98630000000003,245.9713,-113.8389,221.5354,-86.4427,838.8491,24.4213,172.3588,-964.1992,109.1887,-356.6673,1919.6576,-2.8706,359.8102,307.97810000000004,814.4278,1136.558,465.856,1922.5282,67.4535
396_4,853.9930999999999,535.6034,874.5477000000001,1003.4077,791.9431,1387.9973,419.3429,383.03520000000003,769.468,812.7535,454.1096,499.8879,1082.7017,849.3582,2448.4038,383.3787,271.81100000000004,1037.4664,407.3098,394.93280000000004,567.883,93.7078,330.7846,280.8836,278.5929,1109.7163,353.6125,182.0168,663.357,77.8214,257.0466,180.2192,606.3328,672.8434,1445.2017,251.1121,182.8134,934.2157,219.7447,247.4916,369.62,269.6846,-136.7551,218.8034,-74.9209,859.1653,61.7823,171.6915,-1062.7954,120.606,-378.1093,1871.4241,-3.8082,406.4397,293.7243,797.383,1234.4868999999999,498.7153,1875.2323,66.9606
396_5,988.4928,519.1253,814.7987,788.3969999999999,719.3688,1614.7892000000002,547.1736000000001,367.4756,1034.0072,876.456,616.9821,414.6238,1296.9167,920.7433,2292.1349,281.0718,223.2643,1016.8828,657.5426,415.3191,556.812,78.1047,368.4966,250.9408,298.9802,1268.3131,398.8584,154.2175,734.3163,96.2843,416.2466,139.4927,856.4526,673.2474,1192.3928,171.9605,154.4074,952.3207,328.2294,265.6459,362.6752,226.6911,-126.8055,236.9256,-81.7488,824.0931,135.9696,199.0196,-1016.5543,106.6898,-416.9637,2234.2763,-10.2482,353.4966,318.6744,688.1235,1215.5739,523.6535,2244.5245,64.3035
396_6,914.2931,484.04200000000003,821.2763,875.748,518.4732,1342.2532999999999,539.0269000000001,372.48990000000003,1000.3987999999999,824.3253,589.6843,420.6925,978.3213000000001,758.431,2436.9753,329.2357,250.041,992.8563,467.558,411.5301,483.0188,62.643,332.3291,282.8023,222.2901,974.3203,379.8582,179.6827,713.3138,77.6659,402.9736,154.0058,590.7351,608.7166,1281.9307,216.3568,154.8449,918.9469,207.6459,274.5853,283.6005,234.3597,-113.6599,257.6502,-123.5597,811.8106,47.2007,186.9864,-997.3354,90.8773,-419.5844,2118.8284,-9.7543,348.01959999999997,381.2099,764.6099,1184.3218000000002,510.4617,2128.5827,63.7517
396_7,849.4490000000001,629.5994000000001,1202.6235,631.697,1063.8613,1568.7945,390.1065,432.46000000000004,860.6219,702.0554999999999,390.47270000000003,649.9945,1020.0665,755.1432,2516.2397,430.39419999999996,280.3364,1014.6261,426.8576,544.8009,588.3351,75.4388,447.2313,67.3753,405.0892,1166.7036,289.7193,183.0524,720.5233,82.5744,145.1521,234.919,629.8699,632.1773,1292.1147,244.1256,170.8405,949.8424,272.8615,349.4261,471.3919,308.9808,-81.7606,210.7812,-151.4,842.7677,0.7472,191.968,-1097.0495,145.6678,-396.0651,2035.1022,-5.9735,390.7414,362.1812,842.0205,1289.0175000000002,541.7329,2041.0757,65.9948
396_8,833.2566999999999,559.2461000000001,992.8329000000001,996.8048,788.9889000000001,1631.6659,457.387,333.9583,843.4640999999999,716.5598,402.9501,646.4851,1120.1556,787.8295,2585.7675,392.1252,339.0736,982.3138,305.96090000000004,475.2611,486.44489999999996,86.6252,405.8353,411.7364,316.7104,1249.7358,354.9472,159.2552,648.7004,82.3873,214.2888,222.7186,733.8166,622.6866,1568.9104,257.4877,178.6772,925.1251,174.8231,272.8902,327.3622,257.2875,-116.0983,261.0553,-91.5875,825.6711,4.0983,171.9339,-1086.1553,108.114,-424.2232,2058.4365,-8.8418,373.3858,352.64279999999997,821.5728,1258.0892,532.3372,2067.2783,65.817
398_1,589.0468000000001,385.8137,587.4831,738.4707999999999,306.4491,1513.0265,304.543,357.0677,707.3922,617.9308,453.3344,397.8592,1300.1996,596.8426,2360.3373,123.6112,232.4338,834.7130999999999,206.0557,404.6409,527.6714000000001,50.0293,175.598,175.6025,187.367,206.5075,234.6794,164.7259,587.3764,63.4768,138.1671,85.0775,440.1021,229.6692,1277.5015,3.8882,204.0998,757.675,89.7475,308.9119,326.5828,311.5972,-74.1196,122.3877,-64.3211,878.0671,26.045,36.2385,-400.6153,153.138,-278.7153,1219.1178,-1.2129,385.7168,186.7088,852.0221,436.8538,431.8533,1220.3307,60.0138
398_2,614.365,385.76349999999996,673.3583,749.1323,638.7079,1526.1426000000001,344.2801,306.8109,720.2333,639.5054,442.35,483.385,860.4725000000001,511.3601,2295.7846,130.2896,248.8879,884.9448,241.2819,422.14189999999996,358.6182,47.2994,212.0478,278.1449,257.5948,297.9661,255.1152,130.0765,582.1141,122.9503,93.9431,174.9583,626.9016,197.4235,1394.8367,48.1555,189.5345,814.0314,97.5782,276.7039,218.2371,341.1519,-172.0512,113.7849,-77.0006,914.9522,-8.3436,41.1654,-513.0141,200.9549,-246.1764,1224.2615,-0.7141,513.2031,190.7855,923.2958,554.1795,447.1313,1224.9756,57.3841
398_3,595.4521,431.6725,882.1624999999999,629.1597,391.59159999999997,1464.7979999999998,334.9331,306.1775,723.702,604.5962999999999,475.4446,389.7642,653.5360000000001,551.6791000000001,2271.1811000000002,189.8545,256.0836,929.0255999999999,223.17309999999998,408.59180000000003,443.1876,63.8899,152.0772,139.2442,213.7244,285.102,234.8186,135.9524,602.7319,69.8711,136.3662,65.1137,474.2058,202.5664,1384.5585,51.625,208.2081,823.4951,94.1341,285.2368,272.5111,277.1659,-94.5541,134.1243,-78.7836,928.0596,20.1574,14.8215,-469.2849,140.9144,-257.5049,1364.3857,-0.8088,371.72,212.9079,907.9022,484.1064,398.4193,1365.1945,61.9023
398_4,635.914,437.1068,1206.3596,758.0025999999999,571.191,1451.7555,314.9127,329.11379999999997,667.3438,556.4016,458.1106,541.0758000000001,668.3957,491.6418,2135.1357,175.9279,225.6683,845.7399,172.4235,441.1714,393.7078,80.802,227.8249,188.9603,139.5937,244.6476,215.8975,131.8299,590.0856,83.0303,137.4283,269.6702,456.2993,152.517,1288.7755,52.3339,184.7541,788.5259,69.0013,274.4017,207.2601,296.6927,-84.1712,156.3508,-189.7521,896.6147,-0.5023,107.9207,-432.5995,257.3432,-279.921,1271.9945,-0.0829,380.8639,346.1029,897.117,540.5201999999999,537.2642000000001,1272.0774000000001,58.1787
398_5,619.1558,394.1051,1158.3843,627.4866,553.9215,1506.6278,351.0426,295.1487,668.9717,583.8712,428.9003,626.1044999999999,840.6605,599.9755,1900.0397,155.6633,273.3747,897.7925,217.1483,453.7954,431.2276,71.9243,211.9854,207.9537,168.2794,291.1577,222.9417,116.7503,606.3641,106.2807,84.1637,257.6239,558.9697,244.749,1203.6483,39.3847,225.1638,824.6866,146.6703,289.5712,229.1435,348.5213,-78.9336,134.9434,-108.2869,888.3894,32.0578,72.9332,-442.5885,271.4225,-244.3423,1358.2659,-0.2732,427.4549,243.2303,856.3316,515.5217,515.7648,1358.5391000000002,61.6967
398_6,563.0253,420.5973,973.0234,835.6742,627.2832,1374.7381,288.4448,329.0779,742.0585,600.6951,337.62460000000004,552.6522,745.9918,732.7487,2158.0693,93.93520000000001,191.0386,759.8498,248.2176,445.501,439.68590000000006,69.2713,92.4409,284.4493,128.2429,233.7237,206.8824,137.7071,588.6454,123.9223,79.033,216.1507,492.0834,168.182,1270.1202,4.4222,138.4609,721.5903,104.5144,290.4445,284.8339,306.7565,-102.1097,149.0591,-52.5865,968.1878,0.5801,33.4567,-405.5546,146.8091,-270.3129,1113.608,-0.1497,408.86620000000005,201.6456,967.6077,439.0113,417.122,1113.7576999999999,60.753
398_7,643.819,405.45750000000004,1491.9125999999999,689.6659999999999,619.2152000000001,1641.9704000000002,386.81899999999996,313.1027,679.0475,613.1306,417.50669999999997,478.4962,816.2529999999999,626.9664,1870.6073999999999,161.3297,270.5595,845.4574,297.294,482.5461,392.5691,72.3301,300.9622,280.8031,235.4653,353.8547,231.1822,139.3316,601.3101,75.1573,92.6504,146.1671,564.0453,221.2332,1199.6034,30.285,211.2294,808.1996,176.7846,322.6658,202.8961,259.6826,-85.7231,137.095,-87.1167,883.3087,14.2948,45.487,-439.8598,253.7997,-260.2255,1312.2074,-0.4487,345.40569999999997,224.2117,869.0139,485.34680000000003,514.0252,1312.6561,58.4321
42_1,847.6492999999999,441.6565,915.0923,709.8406,631.0335,1091.0325,362.0246,229.1518,987.2756999999999,666.3052,342.9715,450.07820000000004,1384.3358,552.0364,2320.6865,289.67719999999997,263.5512,1119.2,382.1591,346.0548,506.26970000000006,62.1637,374.4243,310.2978,323.5316,866.7289,228.6964,93.1729,756.0808,82.7115,204.5761,163.3371,816.571,349.5706,1615.7952,130.6974,158.6143,929.6973,210.675,249.7371,352.9596,181.7598,-122.4127,299.6583,-144.0574,989.2109,15.3647,354.0204,-904.0153,294.5099,-572.8863,2059.2877,-6.3101,304.1725,443.71569999999997,973.8462000000001,1258.0357,867.3962,2065.5978,79.8418
42_2,827.783,471.0689,898.9437,927.2177,441.4033,961.2852,366.741,235.02120000000002,923.4094,676.3628,390.8627,588.0042,1104.7027,742.3527,1844.0151999999998,205.6068,215.9291,1073.2971,276.2706,269.0536,466.37,72.8908,456.5031,333.9027,146.0247,720.8626,231.3086,108.4137,770.944,62.5651,175.466,255.7906,545.4908,356.5326,1205.7892,127.547,158.871,951.1824,188.8964,215.0043,335.0529,289.7415,-140.6817,256.1453,-118.2239,1247.2254,-35.8868,368.77,-1025.4412,361.3389,-583.8006,2383.5004,-9.3824,430.42319999999995,374.36920000000003,1283.1122,1394.2112,945.1395,2392.8828,79.2
42_3,836.7363,473.5073,1033.859,773.3976,448.0192,914.4685999999999,345.51210000000003,209.1771,826.7013,745.9278999999999,282.7484,721.6882,1084.6607,861.8288,1914.7167,256.92740000000003,200.2754,1011.1771,242.4178,302.5374,422.4218,83.0883,429.7894,284.7482,150.5734,620.9625,212.8128,101.1681,739.8498,135.1103,105.2345,88.3975,525.9711,348.0712,1197.2006,160.9344,164.4868,933.8995,172.4844,216.2768,280.1107,207.9058,-154.5612,271.403,-67.6224,989.1381,-24.9642,316.7443,-874.0661,339.1497,-456.3813,2108.7288,-3.5978,362.467,339.0254,1014.1023,1190.8104,795.531,2112.3266,76.5585
42_4,905.3577,474.6355,1155.6125,520.4307,809.2624,886.8477,328.76189999999997,225.6188,864.8882,779.3954,266.036,436.48949999999996,1438.9022,815.2921,2413.7529,216.5537,173.8943,955.448,286.2062,274.2083,402.8008,72.5746,570.1698,197.2427,486.2329,624.8528,200.3587,117.9879,772.2603,153.8513,149.128,100.0005,874.8223,408.6338,1412.5544,85.8393,147.0326,915.4393,195.4359,185.0268,279.3562,324.6179,-119.0076,249.4196,-104.5355,977.9111,13.9801,280.183,-915.1744,244.2437,-579.86,2304.7147,-2.9137,443.6255,353.9551,963.931,1195.3573999999999,824.1037,2307.6284,79.5106
